tender_id,category,customer,customer_bin,trade_method,publish_date,end_date,window_days,n_bidders,winner_supplier,winner_bin,amount_tg,status,is_captured_ground_truth
400171,Медицинское оборудование,Заказчик_0082,679471404490,Из одного источника по несостоявшимся закупкам,2024-11-08,2024-11-25,17,1,Поставщик_0233,338574752609,7152582.73,Завершен,False
400172,Мебель,Заказчик_0075,929625670649,Запрос ценовых предложений,2023-02-09,2023-02-21,12,3,Поставщик_0518,373753623817,962182.38,Завершен,False
400173,Канцелярские товары,Заказчик_0109,331294210817,Открытый конкурс,2025-01-10,2025-01-20,10,4,Поставщик_0353,693779520630,304205.54,Итоги подведены,False
400174,Клининг,Заказчик_0001,016525808631,Запрос ценовых предложений,2023-08-15,2023-08-21,6,4,Поставщик_0699,964487800817,603655.35,Завершен,False
400175,Медицинское оборудование,Заказчик_0016,294850989981,Открытый конкурс,2024-10-23,2024-10-31,8,3,Поставщик_0505,685208594331,8453222.97,Завершен,False
400176,Продукты питания,Заказчик_0158,456227804705,Из одного источника по несостоявшимся закупкам,2023-05-22,2023-06-06,15,3,Поставщик_0440,153928262967,509581.55,Опубликован,False
400177,Охранные услуги,Заказчик_0003,868570220212,Из одного источника,2023-12-13,2023-12-23,10,1,Поставщик_0690,530413526928,1806138.57,Опубликован,False
400178,Мебель,Заказчик_0197,921159241640,Из одного источника,2024-11-27,2024-12-12,15,3,Поставщик_0370,008318800461,1083885.49,Завершен,False
400179,Мебель,Заказчик_0173,212954133846,Из одного источника,2024-08-04,2024-08-23,19,2,Поставщик_0582,664536010552,1019881.75,Завершен,False
400180,Транспортные услуги,Заказчик_0115,986712861740,Электронный аукцион,2025-03-14,2025-03-22,8,2,Поставщик_0491,158112158095,1060407.61,Завершен,False
400181,IT-услуги,Заказчик_0195,530149191342,Электронный аукцион,2023-03-31,2023-04-13,13,2,Поставщик_0559,063934408962,4696712.03,Отменен,False
400182,Канцелярские товары,Заказчик_0058,694569801375,Запрос ценовых предложений,2025-04-16,2025-04-18,2,3,Поставщик_0043,843402250921,263055.22,Завершен,False
400183,Ремонт зданий,Заказчик_0119,207376773058,Из одного источника по несостоявшимся закупкам,2024-07-03,2024-07-18,15,4,Поставщик_0332,411942543934,5889090.79,Итоги подведены,False
400184,Ремонт зданий,Заказчик_0118,609055953469,Из одного источника по несостоявшимся закупкам,2024-02-03,2024-02-09,6,5,Поставщик_0475,719972248115,6567951.22,Завершен,False
400185,Медицинское оборудование,Заказчик_0188,511393683388,Из одного источника по несостоявшимся закупкам,2023-02-09,2023-02-24,15,5,Поставщик_0429,862799779028,7442171.25,Итоги подведены,False
400186,Медицинское оборудование,Заказчик_0081,893419340814,Электронный аукцион,2025-06-02,2025-06-11,9,4,Поставщик_0647,153214449482,8066298.36,Завершен,False
400187,Транспортные услуги,Заказчик_0003,868570220212,Электронный аукцион,2023-04-03,2023-04-16,13,4,Поставщик_0677,115828932790,1158545.37,Итоги подведены,False
400188,Медицинское оборудование,Заказчик_0151,841936905579,Из одного источника,2023-11-12,2023-11-28,16,3,Поставщик_0222,535877304424,7132125.26,Опубликован,False
400189,Ремонт зданий,Заказчик_0120,174668074201,Открытый конкурс,2024-05-13,2024-05-20,7,3,Поставщик_0345,329999570263,5486133.54,Завершен,False
400190,Охранные услуги,Заказчик_0100,825533331515,Открытый конкурс,2025-05-23,2025-06-02,10,2,Поставщик_0562,307506639977,2172759.95,Завершен,False
400191,Канцелярские товары,Заказчик_0124,308392990638,Запрос ценовых предложений,2025-04-14,2025-05-04,20,2,Поставщик_0511,245773785983,257890.65,Завершен,False
400192,Медицинское оборудование,Заказчик_0124,308392990638,Из одного источника,2025-04-02,2025-04-03,1,1,Поставщик_0061,660832798083,8286919.92,Завершен,False
400193,Стройматериалы,Заказчик_0017,424039274499,Из одного источника,2024-05-21,2024-05-26,5,2,Поставщик_0722,214386232851,3139987.28,Завершен,False
400194,IT-услуги,Заказчик_0036,195028486959,Открытый конкурс,2025-03-03,2025-03-04,1,3,Поставщик_0506,925712227523,5218634.88,Итоги подведены,False
400195,Ремонт зданий,Заказчик_0125,691670073356,Открытый конкурс,2025-03-01,2025-03-16,15,7,Поставщик_0315,693616007772,5251659.25,Завершен,False
400196,Транспортные услуги,Заказчик_0161,030990904779,Электронный аукцион,2024-03-30,2024-04-15,16,5,Поставщик_0633,682099770995,1055519.72,Завершен,False
400197,Стройматериалы,Заказчик_0153,051929549841,Открытый конкурс,2024-03-09,2024-03-13,4,4,Поставщик_0288,661203121503,2940343.08,Завершен,False
400198,Транспортные услуги,Заказчик_0176,053666440505,Из одного источника по несостоявшимся закупкам,2024-01-26,2024-02-11,16,3,Поставщик_0378,790259742576,1032028.5,Завершен,False
400199,Охранные услуги,Заказчик_0016,294850989981,Открытый конкурс,2024-09-13,2024-09-15,2,2,Поставщик_0378,790259742576,1794237.15,Завершен,False
400200,Канцелярские товары,Заказчик_0083,349806593311,Запрос ценовых предложений,2023-06-17,2023-07-12,25,4,Поставщик_0320,336265903303,303875.21,Завершен,False
400201,Охранные услуги,Заказчик_0071,069974068469,Запрос ценовых предложений,2023-03-29,2023-04-04,6,3,Поставщик_0591,682114187894,1967300.38,Итоги подведены,False
400202,Канцелярские товары,Заказчик_0032,421496963502,Из одного источника,2024-03-06,2024-03-22,16,1,Поставщик_0647,153214449482,307934.78,Завершен,False
400203,Канцелярские товары,Заказчик_0181,093957730128,Запрос ценовых предложений,2025-05-12,2025-05-17,5,1,Поставщик_0242,714617997408,325190.56,Итоги подведены,False
400204,Канцелярские товары,Заказчик_0125,691670073356,Запрос ценовых предложений,2025-03-31,2025-04-09,9,2,Поставщик_0019,918536797002,295117.36,Завершен,False
